cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review,peak_hour,peak_hour_count,peak_hour_share,top_3_hours,peak_day_name,peak_day_type,weekday_peak_hour,weekend_peak_hour,recommended_patrol_window,secondary_patrol_window,temporal_concentration_score,temporal_confidence,m3_notes,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,observation_span_days,recurrence_rate_days,week_coverage_rate,avg_violations_per_active_day,max_daily_violations,top_day_share,weekend_share,weekday_share,hotspot_type,needs_review_flag,deployment_readiness,review_reason,primary_behavior_signal,behavior_signal_strength,recommended_action,classification_confidence,m4_reason,m4_notes,handoff_ready,handoff_warning,prakhar_feature_version,downstream_join_key
C_0_40,12.968569841176471,77.57900617647059,17,2,SCOOTER,"SCOOTER:14,MOTOR CYCLE:3",CITY MARKET,"Avenue Road, Shiva Nanda Market, Huriupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",No Junction,0.0,0.0,2023-11-17 09:51:46+05:30,2024-01-28 12:41:46+05:30,6,6,12,Sunday,1,medium,1,12,10,0.5882,"[12, 6, 8]",Sunday,MIXED,12.0,12.0,12:00-14:00,06:00-08:00,0.8235,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew,CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,73,0.0822,0.2609,2.83,6,0.3529,0.4706,0.5294,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.471 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_0_40
C_690,12.955628952941176,77.58047799411764,17,8,CAR,"CAR:5,SCOOTER:4,GOODS AUTO:2,PASSENGER AUTO:2,LGV:1,LORRY/GOODS VEHICLE:1,MOTOR CYCLE:1,VAN:1",CITY MARKET,"Model Road, Sudhama Nagar, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",BTP119 - Minerva Circle,0.0,1.0,2023-11-15 03:15:46+05:30,2024-04-02 08:56:46+05:30,9,7,8,Tuesday,1,medium,1,8,5,0.2941,"[8, 10, 6]",Tuesday,WEEKDAY,8.0,6.0,08:00-10:00,10:00-12:00,0.8235,MEDIUM,sparse data (<30 violations),CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,140,0.0643,0.3043,1.89,4,0.2353,0.2353,0.7647,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=9, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_690
C_958,13.005481447058823,77.58073184705883,17,1,CAR,CAR:17,SADASHIVANAGAR,"16th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",No Junction,0.0,0.0,2023-12-01 14:16:46+05:30,2024-04-05 08:40:46+05:30,6,5,7,Sunday,1,medium,1,7,6,0.3529,"[7, 6, 8]",Sunday,MIXED,8.0,7.0,07:00-09:00,06:00-08:00,0.8235,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew,SADASHIVANAGAR,police_station_mode,MEDIUM,9,9,LOW,0,9,1101,4,2,7,0.0154,cluster flagged for review,127,0.0472,0.2174,2.83,6,0.3529,0.6471,0.3529,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.647 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_958
C_965,12.996640929411763,77.69281537647059,17,4,CAR,"CAR:12,PASSENGER AUTO:3,LGV:1,SCOOTER:1",MAHADEVAPURA,"Whitefield Road, Police Quarters Singayyanapalya, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",No Junction,0.0,0.0,2024-02-24 01:02:46+05:30,2024-04-07 06:44:46+05:30,3,2,1,Saturday,1,medium,1,1,10,0.5882,"[1, 4, 6]",Saturday,WEEKEND,,1.0,01:00-03:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7),MAHADEVAPURA,police_station_mode,MEDIUM,17,17,HIGH,0,20,6005,12,5,14,0.0028,cluster flagged for review,44,0.0682,0.087,5.67,11,0.6471,1.0,0.0,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=1.000 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_965
C_683,13.001884276470587,77.56892850588235,17,3,PASSENGER AUTO,"PASSENGER AUTO:10,CAR:5,SCOOTER:2",MALLESHWARAM,"11th Cross Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-12-04 04:57:46+05:30,2024-01-19 06:30:46+05:30,2,2,4,Monday,1,medium,1,4,12,0.7059,"[4, 6]",Monday,WEEKDAY,4.0,,04:00-06:00,06:00-08:00,1.0,LOW,sparse data (<30 violations); few active days (<7),MALLESHWARAM,police_station_mode,MEDIUM,20,20,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,47,0.0426,0.087,8.5,15,0.8824,0.0,1.0,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.882 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_683
C_621,12.978825811764708,77.5411437647059,17,5,SCOOTER,"SCOOTER:8,CAR:6,PASSENGER AUTO:1,MOTOR CYCLE:1,GOODS AUTO:1",MAGADI ROAD,"G Narayana Kumar Road, Bilagula, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",BTP067 - Jai Muni Rao Circle,0.0,1.0,2023-11-23 03:04:46+05:30,2024-03-31 03:41:46+05:30,8,8,10,Wednesday,1,medium,1,10,9,0.5294,"[10, 11, 7]",Wednesday,WEEKDAY,10.0,3.0,10:00-12:00,11:00-13:00,0.8235,MEDIUM,sparse data (<30 violations),MAGADI ROAD,police_station_mode,MEDIUM,37,37,HIGH,0,40,7483,22,10,30,0.0023,cluster flagged for review,130,0.0615,0.3478,2.12,9,0.5294,0.0588,0.9412,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"top_day_share=0.529 (>=0.35, single-day burst)",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_621
C_623,13.069684011764705,77.58530148235295,17,2,SCOOTER,"SCOOTER:10,MOTOR CYCLE:7",KODIGEHALLI,"Rajiv Gandhi Nagar Road, Samvriddhi Gardenia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",No Junction,0.0,0.0,2023-11-27 12:57:46+05:30,2024-02-06 12:15:46+05:30,2,2,12,Tuesday,1,medium,1,12,11,0.6471,"[12, 10, 11]",Tuesday,WEEKDAY,12.0,,12:00-14:00,10:00-12:00,1.0,LOW,sparse data (<30 violations); few active days (<7),KODIGEHALLI,police_station_mode,MEDIUM,30,30,HIGH,0,33,8738,15,10,21,0.0019,cluster flagged for review,72,0.0278,0.087,8.5,15,0.8824,0.0,1.0,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.882 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_623
C_953,13.000718029411765,77.52549528235295,17,2,CAR,"CAR:15,PASSENGER AUTO:2",RAJAJINAGAR,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",No Junction,0.0,0.0,2024-01-07 10:46:46+05:30,2024-04-08 10:51:46+05:30,7,5,11,Tuesday,1,medium,1,11,12,0.7059,"[11, 10, 12]",Tuesday,WEEKDAY,11.0,11.0,11:00-13:00,10:00-12:00,1.0,MEDIUM,sparse data (<30 violations),RAJAJINAGAR,police_station_mode,MEDIUM,38,38,HIGH,0,46,6236,30,12,32,0.0027,cluster flagged for review,93,0.0753,0.2174,2.43,5,0.2941,0.2353,0.7647,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_953
C_1010,12.9566096,77.7088682764706,17,4,MAXI-CAB,"MAXI-CAB:12,SCOOTER:3,LGV:1,FACTORY BUS:1",HAL OLD AIRPORT,"Marathahalli Bridge Service Road, Purva Riviera, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0,0.0,2024-01-16 03:01:46+05:30,2024-04-02 02:14:46+05:30,6,4,2,Thursday,1,medium,1,2,10,0.5882,"[2, 1, 3]",Thursday,WEEKDAY,2.0,,02:00-04:00,01:00-03:00,0.9412,LOW,sparse data (<30 violations); few active days (<7),HAL OLD AIRPORT,police_station_mode,MEDIUM,47,47,CRITICAL,0,51,19446,22,17,32,0.0009,cluster flagged for review,78,0.0769,0.1739,2.83,5,0.2941,0.0,1.0,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"sparse/low-signal cluster; active_days=6, violations=17 — treat as responsive until more data",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_1010
C_492,12.919282976470589,77.65170548235292,17,3,SCOOTER,"SCOOTER:13,MOTOR CYCLE:3,CAR:1",HSR LAYOUT,"27th Main Road, Bosappa Layout, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",No Junction,0.0,0.0,2023-11-19 08:14:46+05:30,2024-04-06 11:15:46+05:30,5,5,10,Thursday,1,medium,1,10,5,0.2941,"[10, 8, 6]",Thursday,MIXED,10.0,8.0,10:00-12:00,08:00-10:00,0.7059,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew,HSR LAYOUT,police_station_mode,MEDIUM,27,27,MEDIUM,0,34,4491,19,6,26,0.0038,cluster flagged for review,140,0.0357,0.2174,3.4,6,0.3529,0.4118,0.5882,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.353 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_492
C_520,12.945727611764706,77.58712271176469,17,3,CAR,"CAR:6,SCOOTER:6,MOTOR CYCLE:5",WILSON GARDEN,"10th C Main Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",No Junction,0.0,0.0,2023-11-19 02:18:46+05:30,2024-03-31 03:08:46+05:30,3,3,2,Sunday,2,medium,1,2,13,0.7647,"[2, 3, 4]",Sunday,WEEKEND,2.0,2.0,02:00-04:00,03:00-05:00,1.0,LOW,sparse data (<30 violations); few active days (<7),WILSON GARDEN,police_station_mode,MEDIUM,19,19,LOW,0,23,2349,16,5,18,0.0072,cluster flagged for review,134,0.0224,0.1304,5.67,8,0.4706,0.7059,0.2941,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.706 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_520
C_909,12.999215570588238,77.57023555882353,17,5,CAR,"CAR:9,PASSENGER AUTO:3,SCOOTER:2,MOTOR CYCLE:2,MAXI-CAB:1",MALLESHWARAM,"8th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-11-19 06:24:46+05:30,2024-03-29 07:57:46+05:30,10,10,10,Friday,3,medium,1,10,7,0.4118,"[10, 7, 9]",Friday,MIXED,7.0,10.0,10:00-12:00,07:00-09:00,0.7647,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew,MALLESHWARAM,police_station_mode,MEDIUM,20,20,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,132,0.0758,0.4348,1.7,4,0.2353,0.4706,0.5294,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.471 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_909
C_938,12.975029817647059,77.62164914117646,17,3,CAR,"CAR:10,MAXI-CAB:5,PASSENGER AUTO:2",HALASUR,"Shivashankara Road, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2024-02-02 15:39:46+05:30,2024-04-05 02:53:46+05:30,10,7,4,Wednesday,1,medium,1,4,7,0.4118,"[4, 2, 9]",Wednesday,WEEKDAY,4.0,4.0,04:00-06:00,02:00-04:00,0.8235,MEDIUM,sparse data (<30 violations),HALASUR,police_station_mode,MEDIUM,22,22,MEDIUM,0,28,3011,19,5,23,0.0056,cluster flagged for review,64,0.1562,0.3043,1.7,3,0.1765,0.2353,0.7647,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=10, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_938
C_619,12.954227258823531,77.59151966470588,17,6,CAR,"CAR:9,PASSENGER AUTO:3,SCOOTER:2,MOTOR CYCLE:1,MAXI-CAB:1,VAN:1",WILSON GARDEN,"KH Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",BTP103 - Shanti Nagar TTMC,0.0,1.0,2023-11-23 09:43:46+05:30,2024-03-10 04:42:46+05:30,13,9,9,Sunday,1,medium,1,9,4,0.2353,"[9, 4, 6]",Sunday,WEEKDAY,9.0,4.0,09:00-11:00,04:00-06:00,0.5882,MEDIUM,sparse data (<30 violations),WILSON GARDEN,police_station_mode,MEDIUM,19,19,LOW,0,23,2349,16,5,18,0.0072,cluster flagged for review,109,0.1193,0.3913,1.31,2,0.1176,0.2941,0.7059,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=13, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_619
C_812,12.968122135294117,77.59223221176471,17,7,CAR,"CAR:7,SCOOTER:4,LGV:2,MAXI-CAB:1,MOTOR CYCLE:1,PRIVATE BUS:1,PASSENGER AUTO:1",HALASURU GATE,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",BTP203 - RRMR Junction,0.0,1.0,2023-12-23 02:47:46+05:30,2024-03-28 03:58:46+05:30,10,6,4,Sunday,1,medium,1,4,4,0.2353,"[4, 23, 8]",Sunday,MIXED,4.0,23.0,04:00-06:00,23:00-01:00,0.5882,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew,HALASURU GATE,police_station_mode,MEDIUM,24,24,HIGH,0,31,4524,18,4,23,0.0038,cluster flagged for review,97,0.1031,0.2609,1.7,4,0.2353,0.5882,0.4118,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.588 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_812
C_795,12.98839781764706,77.54994182352941,17,6,CAR,"CAR:7,SCOOTER:5,LORRY/GOODS VEHICLE:2,MOPED:1,JEEP:1,PASSENGER AUTO:1",VIJAYANAGARA,"Sri B Gangaiah Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",BTP018 - Dhobi Ghat Junction,0.0,1.0,2023-12-20 02:35:46+05:30,2024-03-26 09:37:46+05:30,11,8,11,Saturday,1,medium,1,11,6,0.3529,"[11, 10, 1]",Saturday,MIXED,1.0,11.0,11:00-13:00,10:00-12:00,0.6471,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew,VIJAYANAGARA,police_station_mode,MEDIUM,31,31,CRITICAL,0,33,14536,21,16,17,0.0012,cluster flagged for review,98,0.1122,0.3478,1.55,5,0.2941,0.5294,0.4706,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.529 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_795
C_791,12.937670141176469,77.60172054705882,17,3,SCOOTER,"SCOOTER:8,MOTOR CYCLE:8,LGV:1",ADUGODI,"Dairy Circle Flyover Underpass, Dairy Circle, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",BTP126 - Dairy Circle,0.0,1.0,2023-12-19 05:44:46+05:30,2024-03-14 04:57:46+05:30,10,6,6,Friday,1,medium,1,6,8,0.4706,"[6, 5, 7]",Friday,MIXED,6.0,6.0,06:00-08:00,05:00-07:00,0.8824,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew,ADUGODI,police_station_mode,MEDIUM,21,21,LOW,0,23,2384,13,2,21,0.0071,cluster flagged for review,87,0.1149,0.2609,1.7,3,0.1765,0.3529,0.6471,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=10, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_791
C_479,13.119832723529411,77.63247680588236,17,6,CAR,"CAR:8,MAXI-CAB:4,LGV:2,PRIVATE BUS:1,OTHERS:1,GOODS AUTO:1",YELAHANKA,"SH 104, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",No Junction,0.0,0.0,2023-11-14 02:56:46+05:30,2024-02-26 07:46:46+05:30,5,4,3,Tuesday,1,medium,1,7,5,0.2941,"[7, 3, 2]",Tuesday,WEEKDAY,7.0,3.0,07:00-09:00,03:00-05:00,0.8235,LOW,sparse data (<30 violations); few active days (<7),YELAHANKA,police_station_mode,MEDIUM,11,11,LOW,0,13,1499,5,4,9,0.0113,cluster flagged for review,105,0.0476,0.1739,3.4,8,0.4706,0.0588,0.9412,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.471 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_479
C_898,13.010540723529413,77.54340262941177,17,3,CAR,"CAR:12,SCOOTER:3,MOTOR CYCLE:2",RAJAJINAGAR,"8th Main Road, Ganesh Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",No Junction,0.1176,0.0,2023-12-08 02:35:46+05:30,2024-01-18 11:44:46+05:30,8,5,11,Thursday,1,medium,1,11,5,0.2941,"[11, 2, 3]",Thursday,WEEKDAY,11.0,,11:00-13:00,02:00-04:00,0.7059,MEDIUM,sparse data (<30 violations),RAJAJINAGAR,police_station_mode,MEDIUM,38,38,HIGH,0,46,6236,30,12,32,0.0027,cluster flagged for review,42,0.1905,0.2174,2.12,5,0.2941,0.0,1.0,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=8, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_898
C_887,12.965535288235294,77.57798509411766,17,5,CAR,"CAR:5,SCOOTER:4,PASSENGER AUTO:4,LGV:3,VAN:1",CITY MARKET,"Godown Street, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",BTP082 - KR Market Junction,0.0,1.0,2023-12-21 01:17:46+05:30,2024-02-15 01:46:46+05:30,5,3,1,Sunday,1,medium,1,1,15,0.8824,"[1, 2, 23]",Sunday,MIXED,1.0,1.0,01:00-03:00,02:00-04:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew,CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,57,0.0877,0.1304,3.4,9,0.5294,0.5294,0.4706,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.529 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_887
C_880,12.993265194117647,77.59592957058823,17,3,CAR,"CAR:12,MOTOR CYCLE:3,SCOOTER:2",HIGH GROUND,"Thimmaiah Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-11-16 06:50:46+05:30,2024-04-07 08:45:46+05:30,8,6,6,Thursday,1,medium,1,6,8,0.4706,"[6, 8, 5]",Thursday,WEEKDAY,6.0,8.0,06:00-08:00,08:00-10:00,0.9412,MEDIUM,sparse data (<30 violations),HIGH GROUND,police_station_mode,MEDIUM,16,16,MEDIUM,0,19,4200,13,6,11,0.004,cluster flagged for review,144,0.0556,0.2609,2.12,3,0.1765,0.1176,0.8824,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=8, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_880
C_457,12.963139599999998,77.58950667647059,17,6,CAR,"CAR:8,MOTOR CYCLE:3,MAXI-CAB:2,SCOOTER:2,LGV:1,GOODS AUTO:1",HALASURU GATE,"Mission Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",BTP064 - Devanga Hostel Junction,0.0,1.0,2023-11-18 07:54:46+05:30,2024-04-02 04:10:46+05:30,14,10,4,Friday,1,medium,1,4,4,0.2353,"[4, 6, 7]",Friday,WEEKDAY,4.0,7.0,04:00-06:00,06:00-08:00,0.5882,MEDIUM,sparse data (<30 violations),HALASURU GATE,police_station_mode,MEDIUM,24,24,HIGH,0,31,4524,18,4,23,0.0038,cluster flagged for review,137,0.1022,0.4348,1.21,2,0.1176,0.2353,0.7647,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=14, violations=17 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_457
