cluster_id,total_violations,active_days,active_weeks,observation_span_days,recurrence_rate_days,week_coverage_rate,avg_violations_per_active_day,max_daily_violations,top_day_share,weekend_share,weekday_share,peak_hour,peak_hour_share,temporal_concentration_score,assigned_station,station_priority_band,cluster_quality,needs_manual_review,hotspot_type,needs_review_flag,deployment_readiness,review_reason,primary_behavior_signal,behavior_signal_strength,recommended_action,classification_confidence,m4_reason,m4_notes
C_984,23,4,4,113,0.0354,0.1739,5.75,20,0.8696,0.087,0.913,9,0.5652,0.913,WHITEFIELD,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.870 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_530,22,14,14,142,0.0986,0.6087,1.57,4,0.1818,0.5455,0.4545,11,0.3182,0.6818,ASHOK NAGAR,MEDIUM,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.545 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_662,22,17,14,127,0.1339,0.6087,1.29,3,0.1364,0.1818,0.8182,2,0.1818,0.5455,K.R. PURA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=17, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_749,22,7,3,17,0.4118,0.1304,3.14,8,0.3636,0.0,1.0,4,0.1818,0.5,R.T. NAGAR,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"top_day_share=0.364 (>=0.35, single-day burst)",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_747,22,6,5,110,0.0545,0.2174,3.67,9,0.4091,0.1364,0.8636,4,0.5455,0.8636,CHIKKAJALA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.409 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_961,22,2,2,39,0.0513,0.087,11.0,20,0.9091,0.0,1.0,14,0.5455,1.0,BANASWADI,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.909 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_910,22,15,9,73,0.2055,0.3913,1.47,4,0.1818,0.3636,0.6364,5,0.4091,1.0,MADIWALA,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=15, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_988,22,4,4,61,0.0656,0.1739,5.5,9,0.4091,0.1364,0.8636,2,0.4545,1.0,K.G. HALLI,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.409 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_890,22,12,8,93,0.129,0.3478,1.83,7,0.3182,0.5909,0.4091,3,0.4091,0.7727,BASAVANAGUDI,MEDIUM,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.591 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_78,22,13,9,107,0.1215,0.3913,1.69,4,0.1818,0.3636,0.6364,10,0.4091,0.6364,YESHWANTHPURA,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=13, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_788,22,7,7,119,0.0588,0.3043,3.14,5,0.2273,0.3182,0.6818,6,0.5,0.9545,JALAHALLI,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_397,22,5,4,120,0.0417,0.1739,4.4,13,0.5909,0.2273,0.7727,5,0.6818,1.0,CHIKKAJALA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.591 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_40,22,6,6,130,0.0462,0.2609,3.67,17,0.7727,0.0909,0.9091,8,0.4091,0.9091,MAHADEVAPURA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.773 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_356,22,6,6,119,0.0504,0.2609,3.67,9,0.4091,0.0455,0.9545,5,0.3182,0.6818,CHIKKAJALA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.409 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_320,22,7,7,135,0.0519,0.3043,3.14,5,0.2273,0.3182,0.6818,12,0.5,0.8636,HSR LAYOUT,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_896,22,13,9,88,0.1477,0.3913,1.69,7,0.3182,0.3182,0.6818,3,0.5455,0.7727,MAHADEVAPURA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=13, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_450,22,13,11,147,0.0884,0.4783,1.69,4,0.1818,0.3182,0.6818,9,0.2273,0.5909,BELLANDUR,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=13, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_851,22,9,6,77,0.1169,0.2609,2.44,7,0.3182,0.3182,0.6818,8,0.3182,0.7727,R.T. NAGAR,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=9, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_218,22,17,11,132,0.1288,0.4783,1.29,3,0.1364,0.1818,0.8182,7,0.2727,0.6364,HALASURU GATE,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=17, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_860,22,6,5,135,0.0444,0.2174,3.67,8,0.3636,0.9091,0.0909,2,0.4545,0.7273,CUBBON PARK,LOW,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.909 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_266,22,9,6,80,0.1125,0.2609,2.44,9,0.4091,0.6364,0.3636,10,0.5,0.8182,RAJAJINAGAR,HIGH,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.636 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_279,22,12,9,136,0.0882,0.3913,1.83,4,0.1818,0.3182,0.6818,6,0.4091,0.8636,JAYANAGARA,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=12, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_28,22,9,7,150,0.06,0.3043,2.44,6,0.2727,0.1364,0.8636,5,0.2727,0.5455,JEEVANBHEEMANAGAR,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=9, violations=22 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_435,22,8,8,126,0.0635,0.3478,2.75,13,0.5909,0.0455,0.9545,13,0.3636,0.8636,SHESHADRIPURAM,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"top_day_share=0.591 (>=0.35, single-day burst)",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_719,22,6,4,92,0.0652,0.1739,3.67,10,0.4545,0.4545,0.5455,3,0.8636,1.0,K.G. HALLI,LOW,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.455 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_929,22,3,2,39,0.0769,0.087,7.33,19,0.8636,0.0,1.0,11,0.7273,0.9545,K.R. PURA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.864 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_971,22,4,3,11,0.3636,0.1304,5.5,8,0.3636,0.2273,0.7727,2,0.5909,1.0,V.V.PURAM (C.PET),LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.364 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_975,22,4,3,36,0.1111,0.1304,5.5,19,0.8636,0.8636,0.1364,23,0.8636,0.9545,HALASURU GATE,HIGH,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.864 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_985,22,4,3,34,0.1176,0.1304,5.5,13,0.5909,0.0909,0.9091,10,0.5909,1.0,VIJAYANAGARA,CRITICAL,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.591 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_768,21,9,6,74,0.1216,0.2609,2.33,13,0.619,0.0476,0.9524,6,0.619,0.8095,ELECTRONIC CITY,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"top_day_share=0.619 (>=0.35, single-day burst)",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_258,21,6,4,142,0.0423,0.1739,3.5,10,0.4762,0.0476,0.9524,0,0.2381,0.6667,CHAMARAJPET,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.476 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_125,21,14,10,150,0.0933,0.4348,1.5,4,0.1905,0.2857,0.7143,7,0.5714,0.9048,HALASURU GATE,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=14, violations=21 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_223,21,11,7,138,0.0797,0.3043,1.91,6,0.2857,0.1905,0.8095,9,0.381,0.7619,R.T. NAGAR,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=11, violations=21 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
