cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,vehicle_mix_json,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review
C_741,12.96001305,77.64771607941175,34,4,MAXI-CAB,"MAXI-CAB:23,CAR:5,PASSENGER AUTO:5,TANKER:1","{""MAXI-CAB"": 23, ""CAR"": 5, ""PASSENGER AUTO"": 5, ""TANKER"": 1}",JEEVANBHEEMANAGAR,"Old Airport Road, Prestige Leela Residency, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2023-11-19 05:24:46+05:30,2024-04-07 06:54:46+05:30,18,14,5,Sunday,1,medium,0
C_370,13.008944938235295,77.7587980382353,34,4,MOTOR CYCLE,"MOTOR CYCLE:16,SCOOTER:14,MOPED:2,CAR:2","{""MOTOR CYCLE"": 16, ""SCOOTER"": 14, ""MOPED"": 2, ""CAR"": 2}",MAHADEVAPURA,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",No Junction,0.0,0.0,2023-11-15 05:51:46+05:30,2024-02-07 07:02:46+05:30,12,8,7,Wednesday,1,medium,0
C_920,12.999336282352942,77.58384686470588,34,4,MOPED,"MOPED:16,MOTOR CYCLE:15,SCOOTER:2,CAR:1","{""MOPED"": 16, ""MOTOR CYCLE"": 15, ""SCOOTER"": 2, ""CAR"": 1}",SADASHIVANAGAR,"Palace Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2024-01-25 08:54:46+05:30,2024-04-04 08:02:46+05:30,4,3,8,Thursday,1,medium,0
C_674,12.973791214705884,77.57505998823528,34,6,CAR,"CAR:13,SCOOTER:10,PASSENGER AUTO:6,LGV:2,MOTOR CYCLE:2,MAXI-CAB:1","{""CAR"": 13, ""SCOOTER"": 10, ""PASSENGER AUTO"": 6, ""LGV"": 2, ""MOTOR CYCLE"": 2, ""MAXI-CAB"": 1}",UPPARPET,"SM Road, Balepet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",BTP043 - Upparpet Junction,0.0,1.0,2023-12-03 08:45:46+05:30,2024-03-28 10:31:46+05:30,14,10,5,Sunday,1,medium,0
C_775,12.968481955882353,77.57605518823529,34,4,MOPED,"MOPED:15,SCOOTER:10,MOTOR CYCLE:5,LGV:4","{""MOPED"": 15, ""SCOOTER"": 10, ""MOTOR CYCLE"": 5, ""LGV"": 4}",CITY MARKET,"Mamulpet Road, Ganjam Mutt, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",BTP082 - KR Market Junction,0.0,1.0,2023-12-14 06:40:46+05:30,2024-03-29 10:29:46+05:30,4,3,6,Friday,1,medium,0
C_853,13.183353123529411,77.68374629411765,34,5,CAR,"CAR:24,MAXI-CAB:6,LGV:2,VAN:1,TEMPO:1","{""CAR"": 24, ""MAXI-CAB"": 6, ""LGV"": 2, ""VAN"": 1, ""TEMPO"": 1}",CHIKKAJALA,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",No Junction,0.0,0.0,2023-12-28 03:29:46+05:30,2024-03-23 04:59:46+05:30,11,7,4,Thursday,1,medium,0
C_969,12.94844380882353,77.57228465294119,34,3,SCOOTER,"SCOOTER:27,MOTOR CYCLE:6,CAR:1","{""SCOOTER"": 27, ""MOTOR CYCLE"": 6, ""CAR"": 1}",V.V.PURAM (C.PET),"Pampa Mahakavi Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",BTP107 - National College Junction,0.0,1.0,2024-02-24 10:44:46+05:30,2024-03-05 03:09:46+05:30,5,3,3,Thursday,1,medium,0
C_743,12.916203517647057,77.67322385882353,34,3,MOTOR CYCLE,"MOTOR CYCLE:17,SCOOTER:13,CAR:4","{""MOTOR CYCLE"": 17, ""SCOOTER"": 13, ""CAR"": 4}",BELLANDUR,"Sarjapura Main Road, Srinivasa Classic, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0,0.0,2023-12-10 07:03:46+05:30,2024-04-07 09:47:46+05:30,12,8,4,Friday,1,medium,0
C_611,12.914177995357885,77.48132284070093,33,6,CAR,"CAR:18,SCOOTER:7,PASSENGER AUTO:4,LGV:2,TANKER:1,TEMPO:1","{""CAR"": 18, ""SCOOTER"": 7, ""PASSENGER AUTO"": 4, ""LGV"": 2, ""TANKER"": 1, ""TEMPO"": 1}",KENGERI,"Kengeri Main Road, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",No Junction,0.0,0.0,2023-11-26 09:30:46+05:30,2024-04-05 06:19:46+05:30,16,14,5,Thursday,1,medium,0
C_809,12.960787584848484,77.63851982727272,33,7,SCOOTER,"SCOOTER:14,MOTOR CYCLE:8,PASSENGER AUTO:4,CAR:3,LGV:2,MAXI-CAB:1,HGV:1","{""SCOOTER"": 14, ""MOTOR CYCLE"": 8, ""PASSENGER AUTO"": 4, ""CAR"": 3, ""LGV"": 2, ""MAXI-CAB"": 1, ""HGV"": 1}",HALASUR,"Kempegowda Road, Dr Rajkumar Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",BTP146 - Domlur Water Tank,0.0,1.0,2023-11-25 04:28:46+05:30,2024-04-04 11:46:46+05:30,14,11,10,Sunday,2,medium,0
C_244,12.980268815151513,77.6044880151515,33,4,CAR,"CAR:27,MAXI-CAB:3,PASSENGER AUTO:2,SCOOTER:1","{""CAR"": 27, ""MAXI-CAB"": 3, ""PASSENGER AUTO"": 2, ""SCOOTER"": 1}",SHIVAJINAGAR,"Infantry Road, Prestige Saleh Ahmed, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP211 - Central Street Junction,0.0,1.0,2023-11-12 12:17:46+05:30,2024-04-03 05:41:46+05:30,16,14,11,Sunday,1,medium,0
C_565,12.926677506176931,77.67783220857382,33,7,CAR,"CAR:18,MAXI-CAB:4,SCOOTER:4,PASSENGER AUTO:3,MOTOR CYCLE:2,HGV:1,TRACTOR:1","{""CAR"": 18, ""MAXI-CAB"": 4, ""SCOOTER"": 4, ""PASSENGER AUTO"": 3, ""MOTOR CYCLE"": 2, ""HGV"": 1, ""TRACTOR"": 1}",BELLANDUR,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0,0.0,2023-11-23 01:13:46+05:30,2023-11-23 04:36:46+05:30,1,1,2,Thursday,1,medium,0
C_347,12.992722669696972,77.57281193333333,33,5,CAR,"CAR:23,SCOOTER:5,MOTOR CYCLE:3,PASSENGER AUTO:1,VAN:1","{""CAR"": 23, ""SCOOTER"": 5, ""MOTOR CYCLE"": 3, ""PASSENGER AUTO"": 1, ""VAN"": 1}",SHESHADRIPURAM,"Sirur Park Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",No Junction,0.0,0.0,2023-11-14 11:27:46+05:30,2024-03-22 11:01:46+05:30,11,10,8,Tuesday,1,medium,0
C_517,13.083452736363636,77.63828682424241,33,3,SCOOTER,"SCOOTER:13,PASSENGER AUTO:10,MOTOR CYCLE:10","{""SCOOTER"": 13, ""PASSENGER AUTO"": 10, ""MOTOR CYCLE"": 10}",HENNURU,"Munninarasimha Road, Prisha Orchids, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",No Junction,0.0,0.0,2023-11-20 13:40:46+05:30,2024-01-25 02:43:46+05:30,13,7,13,Sunday,1,medium,0
C_86,12.968827886464938,77.64804390220655,33,4,SCOOTER,"SCOOTER:15,MOTOR CYCLE:9,CAR:8,OTHERS:1","{""SCOOTER"": 15, ""MOTOR CYCLE"": 9, ""CAR"": 8, ""OTHERS"": 1}",JEEVANBHEEMANAGAR,"Jeevan Bhima Nagar Main Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2023-11-11 02:52:46+05:30,2024-04-06 01:36:46+05:30,11,9,12,Monday,1,medium,0
C_694,13.00062193939394,77.61484166363635,33,4,SCOOTER,"SCOOTER:22,CAR:7,MOTOR CYCLE:3,PASSENGER AUTO:1","{""SCOOTER"": 22, ""CAR"": 7, ""MOTOR CYCLE"": 3, ""PASSENGER AUTO"": 1}",PULIKESHINAGAR(F.TOWN),"Madhavaraya Mudaliar Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",No Junction,0.0,0.0,2023-12-06 02:16:46+05:30,2024-01-24 11:46:46+05:30,10,5,11,Wednesday,1,medium,0
C_756,12.974464545454545,77.60708236363635,33,4,CAR,"CAR:15,SCOOTER:14,MOTOR CYCLE:3,MOPED:1","{""CAR"": 15, ""SCOOTER"": 14, ""MOTOR CYCLE"": 3, ""MOPED"": 1}",CUBBON PARK,"Church Street, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-12-12 04:45:46+05:30,2024-04-08 13:37:46+05:30,17,11,11,Sunday,1,medium,0
C_204,12.905833048484848,77.63878798181818,33,5,LGV,"LGV:18,CAR:7,MOTOR CYCLE:4,GOODS AUTO:3,PASSENGER AUTO:1","{""LGV"": 18, ""CAR"": 7, ""MOTOR CYCLE"": 4, ""GOODS AUTO"": 3, ""PASSENGER AUTO"": 1}",HSR LAYOUT,"Hosapalya Main Road, Patel Channappa Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",No Junction,0.0,0.0,2023-11-12 05:11:46+05:30,2024-03-13 07:07:46+05:30,15,10,5,Wednesday,2,medium,0
C_863,12.92980518556295,77.6846314873045,32,5,PASSENGER AUTO,"PASSENGER AUTO:20,CAR:9,LGV:1,SCOOTER:1,MOTOR CYCLE:1","{""PASSENGER AUTO"": 20, ""CAR"": 9, ""LGV"": 1, ""SCOOTER"": 1, ""MOTOR CYCLE"": 1}",HAL OLD AIRPORT,"Outer Ring Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.6562,0.0,2024-01-07 06:21:46+05:30,2024-03-29 03:47:46+05:30,11,9,8,Tuesday,1,medium,0
C_434,12.901628825,77.660540196875,32,5,SCOOTER,"SCOOTER:15,MOTOR CYCLE:11,CAR:3,LGV:2,PASSENGER AUTO:1","{""SCOOTER"": 15, ""MOTOR CYCLE"": 11, ""CAR"": 3, ""LGV"": 2, ""PASSENGER AUTO"": 1}",BELLANDUR,"Sri Dinne Anjaneya Swamy Temple Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",No Junction,0.0,0.0,2023-11-17 05:52:46+05:30,2024-03-29 12:19:46+05:30,22,14,11,Thursday,2,medium,0
C_575,13.004135566492598,77.75697866993508,32,8,CAR,"CAR:17,PASSENGER AUTO:5,TEMPO:2,MOTOR CYCLE:2,SCOOTER:2,LGV:2,OTHERS:1,LORRY/GOODS VEHICLE:1","{""CAR"": 17, ""PASSENGER AUTO"": 5, ""TEMPO"": 2, ""MOTOR CYCLE"": 2, ""SCOOTER"": 2, ""LGV"": 2, ""OTHERS"": 1, ""LORRY/GOODS VEHICLE"": 1}",MAHADEVAPURA,"Whitefield Main Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",No Junction,0.0,0.0,2023-11-23 09:45:46+05:30,2024-03-28 11:58:46+05:30,21,13,10,Thursday,1,medium,0
C_357,13.184399843749999,77.687556503125,32,1,CAR,CAR:32,"{""CAR"": 32}",CHIKKAJALA,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",No Junction,0.0,0.0,2023-11-15 02:48:46+05:30,2024-03-23 08:23:46+05:30,8,4,3,Friday,1,medium,0
C_0_26,12.973914665625,77.58167945000001,32,8,CAR,"CAR:19,SCOOTER:4,MAXI-CAB:3,MOTOR CYCLE:2,PASSENGER AUTO:1,OTHERS:1,PRIVATE BUS:1,VAN:1","{""CAR"": 19, ""SCOOTER"": 4, ""MAXI-CAB"": 3, ""MOTOR CYCLE"": 2, ""PASSENGER AUTO"": 1, ""OTHERS"": 1, ""PRIVATE BUS"": 1, ""VAN"": 1}",HALASURU GATE,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",BTP038 - Mysore Bank Junction,0.0,1.0,2023-11-17 10:40:46+05:30,2024-03-28 09:29:46+05:30,17,14,10,Friday,1,medium,0
C_426,12.967099740624999,77.59962663125,32,6,CAR,"CAR:14,SCOOTER:9,MOTOR CYCLE:4,PASSENGER AUTO:3,VAN:1,SCHOOL VEHICLE:1","{""CAR"": 14, ""SCOOTER"": 9, ""MOTOR CYCLE"": 4, ""PASSENGER AUTO"": 3, ""VAN"": 1, ""SCHOOL VEHICLE"": 1}",ASHOK NAGAR,"D Souza Marg, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)","BTP099 - Cash Pharmacy, Residency Road",0.0,1.0,2023-11-15 08:20:46+05:30,2024-04-07 07:03:46+05:30,15,11,8,Saturday,1,medium,0
C_721,13.03609446875,77.62540158125,32,8,HGV,"HGV:12,CAR:9,LGV:5,MINI LORRY:2,MAXI-CAB:1,SCHOOL VEHICLE:1,PRIVATE BUS:1,TEMPO:1","{""HGV"": 12, ""CAR"": 9, ""LGV"": 5, ""MINI LORRY"": 2, ""MAXI-CAB"": 1, ""SCHOOL VEHICLE"": 1, ""PRIVATE BUS"": 1, ""TEMPO"": 1}",K.G. HALLI,"5th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",No Junction,0.0,0.0,2023-12-01 04:38:46+05:30,2024-02-01 02:39:46+05:30,12,7,3,Saturday,1,medium,0
C_57,12.978949531249999,77.59208209062501,32,3,SCOOTER,"SCOOTER:13,MOTOR CYCLE:10,CAR:9","{""SCOOTER"": 13, ""MOTOR CYCLE"": 10, ""CAR"": 9}",CUBBON PARK,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP047 - Vidhan Soudha Metro Station,0.0,1.0,2023-11-10 11:34:46+05:30,2024-04-08 12:00:46+05:30,9,9,11,Monday,1,medium,0
C_836,12.938462662500001,77.53359108437499,32,8,MOTOR CYCLE,"MOTOR CYCLE:9,SCOOTER:8,MAXI-CAB:5,CAR:4,LGV:2,PASSENGER AUTO:2,TEMPO:1,LORRY/GOODS VEHICLE:1","{""MOTOR CYCLE"": 9, ""SCOOTER"": 8, ""MAXI-CAB"": 5, ""CAR"": 4, ""LGV"": 2, ""PASSENGER AUTO"": 2, ""TEMPO"": 1, ""LORRY/GOODS VEHICLE"": 1}",BANASHANKARI,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",No Junction,0.0,0.0,2023-12-29 13:02:46+05:30,2024-04-03 04:39:46+05:30,13,8,13,Sunday,1,medium,0
C_1013,13.0059965875,77.620648321875,32,2,SCOOTER,"SCOOTER:31,MOTOR CYCLE:1","{""SCOOTER"": 31, ""MOTOR CYCLE"": 1}",PULIKESHINAGAR(F.TOWN),"Bagalur Road, New Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",No Junction,0.0,0.0,2024-04-04 11:52:46+05:30,2024-04-05 00:35:46+05:30,2,1,23,Thursday,1,medium,0
C_476,13.058492971875,77.46642348750001,32,10,SCOOTER,"SCOOTER:7,CAR:7,LGV:6,MOTOR CYCLE:5,PASSENGER AUTO:2,LORRY/GOODS VEHICLE:1,TEMPO:1,SCHOOL VEHICLE:1,GOODS AUTO:1,JEEP:1","{""SCOOTER"": 7, ""CAR"": 7, ""LGV"": 6, ""MOTOR CYCLE"": 5, ""PASSENGER AUTO"": 2, ""LORRY/GOODS VEHICLE"": 1, ""TEMPO"": 1, ""SCHOOL VEHICLE"": 1, ""GOODS AUTO"": 1, ""JEEP"": 1}",NO POLICE STATION,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",No Junction,0.0,0.0,2023-11-19 02:18:46+05:30,2024-04-07 10:32:46+05:30,14,12,10,Friday,2,medium,0
C_491,12.946458996774195,77.56981717741937,31,6,CAR,"CAR:16,PASSENGER AUTO:6,MOTOR CYCLE:3,SCOOTER:3,VAN:2,OTHERS:1","{""CAR"": 16, ""PASSENGER AUTO"": 6, ""MOTOR CYCLE"": 3, ""SCOOTER"": 3, ""VAN"": 2, ""OTHERS"": 1}",BASAVANAGUDI,"K Samrajya Iyengar Road, Sri Karanji Anjaneya Swami Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",BTP215 - Vanivillas Junction,0.0,1.0,2023-11-14 12:18:46+05:30,2024-04-08 08:16:46+05:30,14,9,10,Sunday,1,medium,0
C_206,12.959020103225807,77.57920574838708,31,5,SCOOTER,"SCOOTER:22,MOTOR CYCLE:4,PASSENGER AUTO:2,MOPED:2,LGV:1","{""SCOOTER"": 22, ""MOTOR CYCLE"": 4, ""PASSENGER AUTO"": 2, ""MOPED"": 2, ""LGV"": 1}",CITY MARKET,"AM Road, KS Contey Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",BTP167 - JC Road Junction,0.0,1.0,2023-11-12 05:27:46+05:30,2024-03-28 07:27:46+05:30,13,9,7,Saturday,1,medium,0
C_757,12.990171287096773,77.5048220451613,31,6,PASSENGER AUTO,"PASSENGER AUTO:10,SCOOTER:8,CAR:7,MOTOR CYCLE:4,LGV:1,PRIVATE BUS:1","{""PASSENGER AUTO"": 10, ""SCOOTER"": 8, ""CAR"": 7, ""MOTOR CYCLE"": 4, ""LGV"": 1, ""PRIVATE BUS"": 1}",KAMAKSHIPALYA,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",No Junction,0.0,0.0,2023-11-15 11:48:46+05:30,2024-04-08 11:51:46+05:30,18,10,11,Monday,1,medium,0
C_0_31,12.980881319354841,77.57693361935483,31,5,CAR,"CAR:18,MAXI-CAB:10,SCOOTER:1,MOTOR CYCLE:1,LGV:1","{""CAR"": 18, ""MAXI-CAB"": 10, ""SCOOTER"": 1, ""MOTOR CYCLE"": 1, ""LGV"": 1}",HIGH GROUND,"Dr MH Ambarish Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP058 - Subbanna Junction,0.0,1.0,2023-11-20 10:17:46+05:30,2024-03-23 02:55:46+05:30,11,7,7,Saturday,1,medium,0
C_484,12.982807448387101,77.60130922258065,31,6,SCOOTER,"SCOOTER:12,CAR:11,PASSENGER AUTO:4,MOTOR CYCLE:2,MAXI-CAB:1,TEMPO:1","{""SCOOTER"": 12, ""CAR"": 11, ""PASSENGER AUTO"": 4, ""MOTOR CYCLE"": 2, ""MAXI-CAB"": 1, ""TEMPO"": 1}",SHIVAJINAGAR,"Hospital Road, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP211 - Central Street Junction,0.0,1.0,2023-11-19 05:51:46+05:30,2024-03-04 05:29:46+05:30,4,4,6,Saturday,1,medium,0
C_765,13.055682322580642,77.59416071935485,31,2,SCOOTER,"SCOOTER:23,MOTOR CYCLE:8","{""SCOOTER"": 23, ""MOTOR CYCLE"": 8}",HEBBALA,"Dasarahalli Main Road, RMZ Azure, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",No Junction,0.0,0.0,2023-12-13 05:00:46+05:30,2024-01-21 02:46:46+05:30,3,3,5,Wednesday,1,medium,0
C_471,12.984970338709678,77.55652751935484,31,6,CAR,"CAR:14,SCOOTER:9,MOTOR CYCLE:4,LGV:2,PASSENGER AUTO:1,VAN:1","{""CAR"": 14, ""SCOOTER"": 9, ""MOTOR CYCLE"": 4, ""LGV"": 2, ""PASSENGER AUTO"": 1, ""VAN"": 1}",RAJAJINAGAR,"Old Mysore Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",BTP061 - Bhashyam Circle,0.0,1.0,2023-11-18 12:09:46+05:30,2024-03-31 06:27:46+05:30,22,12,5,Friday,1,medium,0
C_467,12.960030009677421,77.58747246774195,31,9,SCOOTER,"SCOOTER:11,CAR:11,MAXI-CAB:2,LGV:2,PASSENGER AUTO:1,OTHERS:1,SCHOOL VEHICLE:1,LORRY/GOODS VEHICLE:1,MOTOR CYCLE:1","{""SCOOTER"": 11, ""CAR"": 11, ""MAXI-CAB"": 2, ""LGV"": 2, ""PASSENGER AUTO"": 1, ""OTHERS"": 1, ""SCHOOL VEHICLE"": 1, ""LORRY/GOODS VEHICLE"": 1, ""MOTOR CYCLE"": 1}",HALASURU GATE,"Lalbagh Main Road, KS Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",BTP180 - Swagath Poornima Theatre,0.0,1.0,2023-11-18 11:04:46+05:30,2024-03-21 03:25:46+05:30,18,14,4,Tuesday,1,medium,0
C_640,12.942303799999998,77.54839588064516,31,7,SCOOTER,"SCOOTER:13,PASSENGER AUTO:8,CAR:4,MOTOR CYCLE:2,LGV:2,MOPED:1,TANKER:1","{""SCOOTER"": 13, ""PASSENGER AUTO"": 8, ""CAR"": 4, ""MOTOR CYCLE"": 2, ""LGV"": 2, ""MOPED"": 1, ""TANKER"": 1}",BANASHANKARI,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)",No Junction,0.0,0.0,2023-11-29 12:49:46+05:30,2024-04-07 12:31:46+05:30,10,8,13,Monday,1,medium,0
C_0_9,12.971957974193552,77.58055861290325,31,5,SCOOTER,"SCOOTER:20,MOTOR CYCLE:6,CAR:2,PASSENGER AUTO:2,VAN:1","{""SCOOTER"": 20, ""MOTOR CYCLE"": 6, ""CAR"": 2, ""PASSENGER AUTO"": 2, ""VAN"": 1}",UPPARPET,"Hospital Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",BTP038 - Mysore Bank Junction,0.0,1.0,2023-11-11 12:20:46+05:30,2024-01-15 04:39:46+05:30,10,8,7,Saturday,1,medium,0
C_0_23,12.968887825806451,77.57922336774195,31,5,SCOOTER,"SCOOTER:18,PASSENGER AUTO:7,MOTOR CYCLE:3,CAR:2,MOPED:1","{""SCOOTER"": 18, ""PASSENGER AUTO"": 7, ""MOTOR CYCLE"": 3, ""CAR"": 2, ""MOPED"": 1}",CITY MARKET,"Avenue Road, Sri Mahalakshmi Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",No Junction,0.0,0.1613,2023-11-16 08:40:46+05:30,2024-03-28 09:55:46+05:30,11,10,12,Sunday,1,medium,0
C_74,12.921828180645162,77.58584196451612,31,4,CAR,"CAR:26,PASSENGER AUTO:2,SCOOTER:2,MOTOR CYCLE:1","{""CAR"": 26, ""PASSENGER AUTO"": 2, ""SCOOTER"": 2, ""MOTOR CYCLE"": 1}",JAYANAGARA,"38th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",No Junction,0.0,0.4194,2023-11-10 15:00:46+05:30,2024-04-05 08:43:46+05:30,11,10,15,Sunday,2,medium,0
C_735,12.984039159786057,77.64071757022255,31,5,CAR,"CAR:16,SCOOTER:7,MOTOR CYCLE:6,LGV:1,OTHERS:1","{""CAR"": 16, ""SCOOTER"": 7, ""MOTOR CYCLE"": 6, ""LGV"": 1, ""OTHERS"": 1}",JEEVANBHEEMANAGAR,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",No Junction,0.0,0.0,2023-12-09 10:17:46+05:30,2024-04-06 03:14:46+05:30,4,3,3,Thursday,1,medium,0
C_573,12.973505198510548,77.53963146651901,31,7,CAR,"CAR:23,SCHOOL VEHICLE:2,PASSENGER AUTO:2,MAXI-CAB:1,OTHERS:1,TEMPO:1,JEEP:1","{""CAR"": 23, ""SCHOOL VEHICLE"": 2, ""PASSENGER AUTO"": 2, ""MAXI-CAB"": 1, ""OTHERS"": 1, ""TEMPO"": 1, ""JEEP"": 1}",VIJAYANAGARA,"7th Main Road, CPWD Complex, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",BTP028 - Vijayanagar Bus Stand Junction,0.0,1.0,2023-11-23 09:14:46+05:30,2024-04-02 05:05:46+05:30,7,6,9,Thursday,3,medium,0
C_912,13.00382576774194,77.56925654516128,31,6,PASSENGER AUTO,"PASSENGER AUTO:13,CAR:6,VAN:5,SCOOTER:3,MOTOR CYCLE:3,OTHERS:1","{""PASSENGER AUTO"": 13, ""CAR"": 6, ""VAN"": 5, ""SCOOTER"": 3, ""MOTOR CYCLE"": 3, ""OTHERS"": 1}",MALLESHWARAM,"Siddavanahalli Krishna Sharma Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-11-30 11:35:46+05:30,2024-04-01 11:40:46+05:30,7,5,8,Wednesday,1,medium,0
C_569,12.971512053333335,77.61917213333332,30,5,SCOOTER,"SCOOTER:16,CAR:5,MAXI-CAB:5,MOTOR CYCLE:3,LGV:1","{""SCOOTER"": 16, ""CAR"": 5, ""MAXI-CAB"": 5, ""MOTOR CYCLE"": 3, ""LGV"": 1}",HALASUR,"Richmond Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-11-15 08:16:46+05:30,2024-03-11 07:31:46+05:30,14,10,4,Monday,1,medium,0
C_739,12.91090694666667,77.57825109666666,30,8,MOTOR CYCLE,"MOTOR CYCLE:10,SCOOTER:9,CAR:4,PASSENGER AUTO:3,JEEP:1,GOODS AUTO:1,LGV:1,MOPED:1","{""MOTOR CYCLE"": 10, ""SCOOTER"": 9, ""CAR"": 4, ""PASSENGER AUTO"": 3, ""JEEP"": 1, ""GOODS AUTO"": 1, ""LGV"": 1, ""MOPED"": 1}",J.P. NAGAR,"9th Cross Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",BTP196 - Sarakki Main Road,0.0,1.0,2023-12-10 00:40:46+05:30,2024-03-28 04:06:46+05:30,10,6,0,Sunday,2,medium,0
C_585,12.954547876666664,77.58368528,30,5,CAR,"CAR:13,PASSENGER AUTO:7,SCOOTER:7,LGV:2,LORRY/GOODS VEHICLE:1","{""CAR"": 13, ""PASSENGER AUTO"": 7, ""SCOOTER"": 7, ""LGV"": 2, ""LORRY/GOODS VEHICLE"": 1}",CITY MARKET,"Lalbagh Fort Road, Mantri Blossom, Doddamavalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",BTP120 - Lalbagh Main Gate Junction,0.0,1.0,2023-11-25 04:05:46+05:30,2024-03-26 12:11:46+05:30,5,4,3,Monday,1,medium,0
C_615,12.969417821714273,77.64759045165258,30,6,CAR,"CAR:14,SCOOTER:7,MOTOR CYCLE:5,OTHERS:2,SCHOOL VEHICLE:1,MAXI-CAB:1","{""CAR"": 14, ""SCOOTER"": 7, ""MOTOR CYCLE"": 5, ""OTHERS"": 2, ""SCHOOL VEHICLE"": 1, ""MAXI-CAB"": 1}",JEEVANBHEEMANAGAR,"Sir CV Raman Hospital Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2023-11-11 03:58:46+05:30,2024-04-07 06:18:46+05:30,15,10,7,Monday,1,medium,0
