cluster_id,total_violations,active_days,active_weeks,peak_hour,peak_hour_count,peak_hour_share,top_3_hours,peak_day_name,peak_day_type,weekday_peak_hour,weekend_peak_hour,recommended_patrol_window,secondary_patrol_window,temporal_concentration_score,temporal_confidence,m3_notes
C_878,42,12,9,12,25,0.5952,"[12, 11, 3]",Friday,WEEKDAY,12.0,11.0,12:00-14:00,11:00-13:00,0.8333,MEDIUM,clean
C_879,34,1,1,6,29,0.8529,"[6, 7]",Thursday,WEEKDAY,6.0,,06:00-08:00,07:00-09:00,1.0,MEDIUM,few active days (<7)
C_88,233,24,13,3,77,0.3305,"[3, 10, 11]",Tuesday,WEEKDAY,10.0,3.0,03:00-05:00,10:00-12:00,0.8712,HIGH,clean
C_880,17,8,6,6,8,0.4706,"[6, 8, 5]",Thursday,WEEKDAY,6.0,8.0,06:00-08:00,08:00-10:00,0.9412,MEDIUM,sparse data (<30 violations)
C_881,26,4,3,10,9,0.3462,"[10, 7, 11]",Thursday,WEEKDAY,10.0,,10:00-12:00,07:00-09:00,0.9615,LOW,sparse data (<30 violations); few active days (<7)
C_882,21,7,5,2,15,0.7143,"[2, 7, 1]",Saturday,WEEKDAY,2.0,7.0,02:00-04:00,07:00-09:00,0.9524,MEDIUM,sparse data (<30 violations)
C_883,10,2,2,7,7,0.7,"[7, 4, 17]",Saturday,WEEKEND,4.0,7.0,07:00-09:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_884,15,1,1,11,14,0.9333,"[11, 12]",Saturday,WEEKEND,,11.0,11:00-13:00,12:00-14:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_885,25,3,3,11,21,0.84,"[11, 12, 8]",Saturday,WEEKEND,7.0,11.0,11:00-13:00,12:00-14:00,0.96,LOW,sparse data (<30 violations); few active days (<7)
C_886,16,9,7,7,5,0.3125,"[7, 5, 10]",Sunday,WEEKEND,7.0,5.0,07:00-09:00,05:00-07:00,0.6875,MEDIUM,sparse data (<30 violations)
C_887,17,5,3,1,15,0.8824,"[1, 2, 23]",Sunday,MIXED,1.0,1.0,01:00-03:00,02:00-04:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_888,18,9,9,11,9,0.5,"[11, 3, 12]",Monday,WEEKDAY,11.0,3.0,11:00-13:00,03:00-05:00,0.7778,MEDIUM,sparse data (<30 violations)
C_889,19,10,7,2,3,0.1579,"[2, 11, 8]",Sunday,WEEKEND,1.0,2.0,02:00-04:00,11:00-13:00,0.4737,MEDIUM,sparse data (<30 violations)
C_89,61,8,6,11,24,0.3934,"[11, 3, 10]",Monday,MIXED,11.0,3.0,11:00-13:00,03:00-05:00,0.6885,MEDIUM,no strong weekday/weekend skew
C_890,22,12,8,3,9,0.4091,"[3, 5, 8]",Saturday,MIXED,3.0,3.0,03:00-05:00,05:00-07:00,0.7727,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_891,40,4,4,5,13,0.325,"[5, 6, 8]",Friday,WEEKDAY,5.0,8.0,05:00-07:00,06:00-08:00,0.725,MEDIUM,few active days (<7)
C_892,18,9,7,2,6,0.3333,"[2, 4, 10]",Thursday,WEEKDAY,2.0,2.0,02:00-04:00,04:00-06:00,0.7222,MEDIUM,sparse data (<30 violations)
C_893,18,8,6,4,8,0.4444,"[4, 5, 3]",Thursday,WEEKDAY,4.0,4.0,04:00-06:00,05:00-07:00,0.8333,MEDIUM,sparse data (<30 violations)
C_894,27,8,6,4,12,0.4444,"[4, 2, 5]",Thursday,MIXED,4.0,2.0,04:00-06:00,02:00-04:00,0.6667,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_895,73,5,4,4,28,0.3836,"[4, 10, 6]",Saturday,MIXED,4.0,10.0,04:00-06:00,10:00-12:00,0.8082,MEDIUM,few active days (<7); no strong weekday/weekend skew
C_896,22,13,9,3,12,0.5455,"[3, 6, 2]",Friday,WEEKDAY,3.0,3.0,03:00-05:00,06:00-08:00,0.7727,MEDIUM,sparse data (<30 violations)
C_897,20,12,10,11,6,0.3,"[11, 8, 9]",Wednesday,MIXED,11.0,8.0,11:00-13:00,08:00-10:00,0.75,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_898,17,8,5,11,5,0.2941,"[11, 2, 3]",Thursday,WEEKDAY,11.0,,11:00-13:00,02:00-04:00,0.7059,MEDIUM,sparse data (<30 violations)
C_899,19,6,5,11,7,0.3684,"[11, 10, 3]",Tuesday,WEEKDAY,11.0,,11:00-13:00,10:00-12:00,0.8421,LOW,sparse data (<30 violations); few active days (<7)
C_9,89,14,8,11,19,0.2135,"[11, 10, 4]",Tuesday,WEEKDAY,11.0,10.0,11:00-13:00,10:00-12:00,0.573,MEDIUM,clean
C_90,37,25,17,3,12,0.3243,"[3, 10, 2]",Friday,WEEKDAY,3.0,10.0,03:00-05:00,10:00-12:00,0.7297,MEDIUM,clean
C_900,16,12,7,12,6,0.375,"[12, 5, 11]",Saturday,MIXED,3.0,12.0,12:00-14:00,05:00-07:00,0.75,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_901,28,5,5,3,19,0.6786,"[3, 4, 11]",Thursday,WEEKDAY,3.0,3.0,03:00-05:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_902,16,2,2,10,15,0.9375,"[10, 4]",Monday,WEEKDAY,10.0,4.0,10:00-12:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_903,45,11,6,17,12,0.2667,"[17, 5, 10]",Wednesday,MIXED,17.0,12.0,17:00-19:00,05:00-07:00,0.5778,MEDIUM,no strong weekday/weekend skew
C_904,15,4,4,8,9,0.6,"[8, 9, 2]",Sunday,WEEKEND,2.0,8.0,08:00-10:00,09:00-11:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_905,24,7,5,10,6,0.25,"[10, 9, 5]",Monday,WEEKDAY,10.0,5.0,10:00-12:00,09:00-11:00,0.6667,MEDIUM,sparse data (<30 violations)
C_906,16,3,2,11,11,0.6875,"[11, 10, 2]",Monday,WEEKDAY,11.0,,11:00-13:00,10:00-12:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_907,23,6,4,2,23,1.0,[2],Wednesday,WEEKDAY,2.0,2.0,02:00-04:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_908,15,1,1,3,11,0.7333,"[3, 4]",Tuesday,WEEKDAY,3.0,,03:00-05:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_909,17,10,10,10,7,0.4118,"[10, 7, 9]",Friday,MIXED,7.0,10.0,10:00-12:00,07:00-09:00,0.7647,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_91,1494,115,23,7,181,0.1212,"[7, 5, 1]",Tuesday,WEEKDAY,7.0,8.0,07:00-09:00,05:00-07:00,0.3112,HIGH,clean
C_910,22,15,9,5,9,0.4091,"[5, 6, 7]",Thursday,MIXED,7.0,5.0,05:00-07:00,06:00-08:00,1.0,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_911,23,17,7,6,5,0.2174,"[6, 10, 7]",Tuesday,WEEKDAY,7.0,10.0,06:00-08:00,10:00-12:00,0.6522,MEDIUM,sparse data (<30 violations)
C_912,31,7,5,8,12,0.3871,"[8, 7, 9]",Wednesday,WEEKDAY,8.0,9.0,08:00-10:00,07:00-09:00,0.8387,MEDIUM,clean
C_913,42,13,9,12,14,0.3333,"[12, 13, 2]",Wednesday,WEEKDAY,12.0,13.0,12:00-14:00,13:00-15:00,0.6667,MEDIUM,clean
C_914,20,1,1,1,20,1.0,[1],Thursday,WEEKDAY,1.0,,01:00-03:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_915,15,4,4,3,6,0.4,"[3, 2, 4]",Thursday,WEEKDAY,2.0,3.0,03:00-05:00,02:00-04:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_916,19,6,5,6,7,0.3684,"[6, 3, 2]",Saturday,MIXED,2.0,3.0,06:00-08:00,03:00-05:00,0.7895,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_917,16,9,9,3,6,0.375,"[3, 13, 8]",Tuesday,WEEKDAY,3.0,4.0,03:00-05:00,13:00-15:00,0.625,MEDIUM,sparse data (<30 violations)
C_918,15,6,5,5,6,0.4,"[5, 4, 11]",Thursday,WEEKDAY,4.0,5.0,05:00-07:00,04:00-06:00,0.8667,LOW,sparse data (<30 violations); few active days (<7)
C_919,15,6,6,10,7,0.4667,"[10, 8, 7]",Friday,WEEKDAY,10.0,,10:00-12:00,08:00-10:00,0.8667,LOW,sparse data (<30 violations); few active days (<7)
C_92,86,27,17,9,14,0.1628,"[9, 12, 6]",Sunday,WEEKDAY,9.0,12.0,09:00-11:00,12:00-14:00,0.4419,MEDIUM,clean
C_920,34,4,3,8,26,0.7647,"[8, 7, 13]",Thursday,WEEKDAY,8.0,,08:00-10:00,07:00-09:00,1.0,MEDIUM,few active days (<7)
C_921,15,10,9,6,4,0.2667,"[6, 8, 5]",Wednesday,WEEKDAY,6.0,5.0,06:00-08:00,08:00-10:00,0.6,MEDIUM,sparse data (<30 violations)
C_922,27,1,1,4,25,0.9259,"[4, 5]",Saturday,WEEKEND,,4.0,04:00-06:00,05:00-07:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_923,56,8,6,10,37,0.6607,"[10, 5, 11]",Saturday,MIXED,10.0,10.0,10:00-12:00,05:00-07:00,1.0,MEDIUM,no strong weekday/weekend skew
C_924,20,9,8,6,10,0.5,"[6, 11, 8]",Tuesday,WEEKDAY,6.0,6.0,06:00-08:00,11:00-13:00,0.85,MEDIUM,sparse data (<30 violations)
C_925,15,7,5,7,5,0.3333,"[7, 6, 10]",Wednesday,WEEKDAY,7.0,6.0,07:00-09:00,06:00-08:00,0.7333,MEDIUM,sparse data (<30 violations)
C_926,16,5,3,10,16,1.0,[10],Sunday,WEEKEND,10.0,10.0,10:00-12:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_927,55,9,6,16,19,0.3455,"[16, 17, 10]",Sunday,WEEKEND,13.0,17.0,16:00-18:00,17:00-19:00,0.7636,MEDIUM,clean
C_928,18,2,2,4,7,0.3889,"[4, 2, 11]",Tuesday,WEEKDAY,4.0,,04:00-06:00,02:00-04:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_929,22,3,2,11,16,0.7273,"[11, 12, 4]",Friday,WEEKDAY,11.0,,11:00-13:00,12:00-14:00,0.9545,LOW,sparse data (<30 violations); few active days (<7)
C_93,400,56,22,3,114,0.285,"[3, 5, 4]",Thursday,WEEKDAY,5.0,3.0,03:00-05:00,05:00-07:00,0.76,HIGH,clean
C_930,18,5,3,4,10,0.5556,"[4, 3, 10]",Friday,WEEKDAY,4.0,,04:00-06:00,03:00-05:00,0.8889,LOW,sparse data (<30 violations); few active days (<7)
C_931,21,9,6,6,8,0.381,"[6, 7, 1]",Wednesday,WEEKDAY,6.0,7.0,06:00-08:00,07:00-09:00,0.7619,MEDIUM,sparse data (<30 violations)
C_932,15,5,5,2,7,0.4667,"[2, 3, 4]",Thursday,MIXED,2.0,3.0,02:00-04:00,03:00-05:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_933,16,3,3,4,9,0.5625,"[4, 5, 6]",Thursday,WEEKDAY,4.0,5.0,04:00-06:00,05:00-07:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_934,24,3,3,11,13,0.5417,"[11, 10, 2]",Thursday,WEEKDAY,11.0,,11:00-13:00,10:00-12:00,0.9167,LOW,sparse data (<30 violations); few active days (<7)
C_935,16,3,3,14,14,0.875,"[14, 5, 13]",Sunday,WEEKEND,5.0,14.0,14:00-16:00,05:00-07:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_936,11,7,6,5,4,0.3636,"[5, 8, 6]",Tuesday,WEEKDAY,5.0,,05:00-07:00,08:00-10:00,0.8182,MEDIUM,sparse data (<30 violations)
C_937,21,5,2,12,7,0.3333,"[12, 14, 7]",Friday,MIXED,12.0,7.0,12:00-14:00,14:00-16:00,0.7619,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_938,17,10,7,4,7,0.4118,"[4, 2, 9]",Wednesday,WEEKDAY,4.0,4.0,04:00-06:00,02:00-04:00,0.8235,MEDIUM,sparse data (<30 violations)
C_939,14,5,5,3,5,0.3571,"[3, 11, 12]",Tuesday,MIXED,11.0,12.0,03:00-05:00,11:00-13:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_94,274,87,23,10,39,0.1423,"[10, 12, 11]",Thursday,WEEKDAY,12.0,11.0,10:00-12:00,12:00-14:00,0.4161,HIGH,clean
C_940,20,5,5,11,9,0.45,"[11, 9, 8]",Monday,MIXED,11.0,9.0,11:00-13:00,09:00-11:00,0.9,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_941,15,1,1,11,15,1.0,[11],Sunday,WEEKEND,,11.0,11:00-13:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_942,23,6,6,17,13,0.5652,"[17, 12, 11]",Sunday,WEEKEND,6.0,17.0,17:00-19:00,12:00-14:00,0.7826,LOW,sparse data (<30 violations); few active days (<7)
C_943,42,1,1,9,40,0.9524,"[9, 8]",Monday,WEEKDAY,9.0,,09:00-11:00,08:00-10:00,1.0,MEDIUM,few active days (<7)
C_944,37,4,4,15,13,0.3514,"[15, 13, 16]",Tuesday,WEEKDAY,15.0,2.0,15:00-17:00,13:00-15:00,0.8378,MEDIUM,few active days (<7)
C_945,16,6,4,6,5,0.3125,"[6, 8, 14]",Thursday,WEEKDAY,8.0,6.0,06:00-08:00,08:00-10:00,0.75,LOW,sparse data (<30 violations); few active days (<7)
C_946,11,2,2,12,6,0.5455,"[12, 11]",Thursday,WEEKDAY,12.0,,12:00-14:00,11:00-13:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_947,15,3,2,10,6,0.4,"[10, 12, 11]",Saturday,MIXED,12.0,10.0,10:00-12:00,12:00-14:00,0.9333,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_948,9,6,6,13,4,0.4444,"[13, 7, 6]",Friday,WEEKDAY,13.0,,13:00-15:00,07:00-09:00,0.8889,LOW,sparse data (<30 violations); few active days (<7)
C_949,15,5,5,13,12,0.8,"[13, 7, 8]",Friday,WEEKDAY,13.0,13.0,13:00-15:00,07:00-09:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_95,46,25,17,3,7,0.1522,"[3, 5, 8]",Tuesday,WEEKDAY,3.0,5.0,03:00-05:00,05:00-07:00,0.3913,MEDIUM,clean
C_950,16,10,8,2,4,0.25,"[2, 11, 12]",Friday,WEEKDAY,2.0,9.0,02:00-04:00,11:00-13:00,0.6875,MEDIUM,sparse data (<30 violations)
C_951,8,7,7,9,2,0.25,"[9, 11, 2]",Sunday,MIXED,11.0,9.0,09:00-11:00,11:00-13:00,0.625,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_952,25,2,1,11,10,0.4,"[11, 8, 10]",Monday,WEEKDAY,11.0,,11:00-13:00,08:00-10:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_953,17,7,5,11,12,0.7059,"[11, 10, 12]",Tuesday,WEEKDAY,11.0,11.0,11:00-13:00,10:00-12:00,1.0,MEDIUM,sparse data (<30 violations)
C_954,16,11,7,3,3,0.1875,"[3, 4, 11]",Sunday,MIXED,3.0,10.0,03:00-05:00,04:00-06:00,0.5625,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_955,16,11,8,11,6,0.375,"[11, 10, 6]",Friday,WEEKDAY,11.0,8.0,11:00-13:00,10:00-12:00,0.8125,MEDIUM,sparse data (<30 violations)
C_956,18,10,8,11,8,0.4444,"[11, 3, 2]",Saturday,WEEKEND,2.0,11.0,11:00-13:00,03:00-05:00,0.7222,MEDIUM,sparse data (<30 violations)
C_957,60,6,4,10,25,0.4167,"[10, 12, 8]",Wednesday,MIXED,10.0,12.0,10:00-12:00,12:00-14:00,0.8333,MEDIUM,few active days (<7); no strong weekday/weekend skew
C_958,17,6,5,7,6,0.3529,"[7, 6, 8]",Sunday,MIXED,8.0,7.0,07:00-09:00,06:00-08:00,0.8235,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_959,15,8,6,10,6,0.4,"[10, 5, 4]",Sunday,MIXED,5.0,4.0,10:00-12:00,05:00-07:00,0.9333,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_96,209,35,16,11,53,0.2536,"[11, 3, 10]",Monday,WEEKDAY,11.0,11.0,11:00-13:00,03:00-05:00,0.5359,HIGH,clean
C_960,24,9,6,10,9,0.375,"[10, 3, 8]",Monday,WEEKDAY,3.0,7.0,10:00-12:00,03:00-05:00,0.8333,MEDIUM,sparse data (<30 violations)
C_961,22,2,2,14,12,0.5455,"[14, 13, 6]",Friday,WEEKDAY,14.0,,14:00-16:00,13:00-15:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_962,15,6,5,6,8,0.5333,"[6, 2, 5]",Tuesday,WEEKDAY,6.0,2.0,06:00-08:00,02:00-04:00,0.8667,LOW,sparse data (<30 violations); few active days (<7)
C_963,15,5,4,12,8,0.5333,"[12, 2, 1]",Sunday,MIXED,2.0,12.0,12:00-14:00,02:00-04:00,0.9333,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_964,23,4,3,4,11,0.4783,"[4, 5, 1]",Thursday,WEEKDAY,4.0,11.0,04:00-06:00,05:00-07:00,0.9565,LOW,sparse data (<30 violations); few active days (<7)
C_965,17,3,2,1,10,0.5882,"[1, 4, 6]",Saturday,WEEKEND,,1.0,01:00-03:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_966,20,1,1,2,12,0.6,"[2, 1]",Saturday,WEEKEND,,2.0,02:00-04:00,01:00-03:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_967,30,7,7,9,15,0.5,"[9, 5, 11]",Thursday,MIXED,9.0,5.0,09:00-11:00,05:00-07:00,0.7333,MEDIUM,no strong weekday/weekend skew
C_968,18,1,1,8,17,0.9444,"[8, 13]",Saturday,WEEKEND,,8.0,08:00-10:00,13:00-15:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_969,34,5,3,3,21,0.6176,"[3, 4, 10]",Thursday,WEEKDAY,3.0,10.0,03:00-05:00,04:00-06:00,1.0,MEDIUM,few active days (<7)
C_97,77,34,19,11,22,0.2857,"[11, 10, 3]",Monday,WEEKDAY,11.0,10.0,11:00-13:00,10:00-12:00,0.6623,MEDIUM,clean
C_970,36,8,4,3,30,0.8333,"[3, 2]",Saturday,MIXED,3.0,3.0,03:00-05:00,02:00-04:00,1.0,MEDIUM,no strong weekday/weekend skew
C_971,22,4,3,2,13,0.5909,"[2, 4, 1]",Wednesday,WEEKDAY,2.0,2.0,02:00-04:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_972,15,1,1,3,15,1.0,[3],Sunday,WEEKEND,,3.0,03:00-05:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_973,28,5,4,3,13,0.4643,"[3, 13, 4]",Sunday,MIXED,13.0,3.0,03:00-05:00,13:00-15:00,0.9643,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_974,20,6,3,11,9,0.45,"[11, 12, 15]",Sunday,MIXED,11.0,12.0,11:00-13:00,12:00-14:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_975,22,4,3,23,19,0.8636,"[23, 1, 4]",Sunday,WEEKEND,1.0,23.0,23:00-01:00,01:00-03:00,0.9545,LOW,sparse data (<30 violations); few active days (<7)
C_976,19,5,3,6,7,0.3684,"[6, 11, 15]",Monday,WEEKDAY,6.0,15.0,06:00-08:00,11:00-13:00,0.8421,LOW,sparse data (<30 violations); few active days (<7)
C_977,15,7,6,0,3,0.2,"[0, 4, 8]",Saturday,WEEKEND,10.0,0.0,00:00-02:00,04:00-06:00,0.6,MEDIUM,sparse data (<30 violations)
C_978,23,6,3,8,9,0.3913,"[8, 12, 7]",Tuesday,WEEKDAY,8.0,8.0,08:00-10:00,12:00-14:00,0.8261,LOW,sparse data (<30 violations); few active days (<7)
C_979,27,3,1,10,15,0.5556,"[10, 8]",Saturday,MIXED,10.0,8.0,10:00-12:00,08:00-10:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_98,439,90,21,8,68,0.1549,"[8, 5, 9]",Thursday,WEEKDAY,6.0,9.0,08:00-10:00,05:00-07:00,0.4237,HIGH,clean
C_980,17,10,7,11,7,0.4118,"[11, 10, 6]",Wednesday,WEEKDAY,11.0,10.0,11:00-13:00,10:00-12:00,0.6471,MEDIUM,sparse data (<30 violations)
C_981,23,6,4,4,7,0.3043,"[4, 7, 14]",Friday,WEEKDAY,4.0,14.0,04:00-06:00,07:00-09:00,0.7826,LOW,sparse data (<30 violations); few active days (<7)
C_982,18,4,3,9,8,0.4444,"[9, 1, 2]",Thursday,WEEKDAY,9.0,,09:00-11:00,01:00-03:00,0.8333,LOW,sparse data (<30 violations); few active days (<7)
C_983,19,5,5,9,8,0.4211,"[9, 3, 4]",Thursday,WEEKDAY,9.0,,09:00-11:00,03:00-05:00,0.8421,LOW,sparse data (<30 violations); few active days (<7)
C_984,23,4,4,9,13,0.5652,"[9, 10, 0]",Friday,WEEKDAY,9.0,0.0,09:00-11:00,10:00-12:00,0.913,LOW,sparse data (<30 violations); few active days (<7)
C_985,22,4,3,10,13,0.5909,"[10, 6, 5]",Thursday,WEEKDAY,10.0,5.0,10:00-12:00,06:00-08:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_986,18,7,5,7,8,0.4444,"[7, 9, 10]",Saturday,WEEKEND,9.0,7.0,07:00-09:00,09:00-11:00,0.7222,MEDIUM,sparse data (<30 violations)
C_987,15,9,8,11,4,0.2667,"[11, 12, 13]",Saturday,MIXED,13.0,11.0,11:00-13:00,12:00-14:00,0.6667,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_988,22,4,4,2,10,0.4545,"[2, 3, 13]",Tuesday,WEEKDAY,2.0,13.0,02:00-04:00,03:00-05:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_989,24,3,2,8,22,0.9167,"[8, 5, 10]",Thursday,WEEKDAY,8.0,,08:00-10:00,05:00-07:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_99,138,59,21,7,29,0.2101,"[7, 11, 12]",Sunday,MIXED,7.0,7.0,07:00-09:00,11:00-13:00,0.471,HIGH,no strong weekday/weekend skew
C_990,49,2,1,9,28,0.5714,"[9, 5, 6]",Tuesday,WEEKDAY,9.0,4.0,09:00-11:00,05:00-07:00,0.9184,MEDIUM,few active days (<7)
C_991,26,5,3,2,16,0.6154,"[2, 12]",Tuesday,WEEKDAY,2.0,12.0,02:00-04:00,12:00-14:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_992,15,3,2,8,7,0.4667,"[8, 7, 9]",Tuesday,WEEKDAY,8.0,,08:00-10:00,07:00-09:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_993,15,3,3,14,7,0.4667,"[14, 16, 12]",Friday,WEEKDAY,14.0,,14:00-16:00,16:00-18:00,0.8667,LOW,sparse data (<30 violations); few active days (<7)
C_994,36,11,5,8,11,0.3056,"[8, 12, 7]",Monday,WEEKDAY,8.0,7.0,08:00-10:00,12:00-14:00,0.6389,MEDIUM,clean
C_995,26,5,4,1,11,0.4231,"[1, 8, 11]",Friday,MIXED,1.0,8.0,01:00-03:00,08:00-10:00,0.8846,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_996,15,3,3,2,6,0.4,"[2, 9, 1]",Sunday,MIXED,9.0,2.0,02:00-04:00,09:00-11:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_997,15,10,9,12,3,0.2,"[12, 11, 5]",Friday,WEEKDAY,12.0,5.0,12:00-14:00,11:00-13:00,0.5333,MEDIUM,sparse data (<30 violations)
C_998,23,1,1,5,23,1.0,[5],Wednesday,WEEKDAY,5.0,,05:00-07:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_999,17,5,2,7,7,0.4118,"[7, 5, 6]",Saturday,MIXED,5.0,7.0,07:00-09:00,05:00-07:00,0.9412,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
