cluster_id,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,violation_count,centroid_lat,centroid_lng,police_station_mode,cluster_quality,needs_manual_review,dominant_vehicle_type,junction_flag_rate,location_mode
C_615,JEEVANBHEEMANAGAR,police_station_mode,HIGH,26,26,HIGH,0,35,5678,16,11,24,0.0053,clean,30,12.969417821714273,77.64759045165258,JEEVANBHEEMANAGAR,medium,0,CAR,0.0,"Sir CV Raman Hospital Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
C_739,J.P. NAGAR,police_station_mode,HIGH,9,9,LOW,0,18,795,9,1,17,0.0377,clean,30,12.91090694666667,77.57825109666666,J.P. NAGAR,medium,0,MOTOR CYCLE,0.0,"9th Cross Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)"
C_760,ELECTRONIC CITY,police_station_mode,HIGH,12,12,MEDIUM,0,22,3309,11,6,15,0.0091,clean,30,12.85432268,77.66211305,ELECTRONIC CITY,medium,0,SCOOTER,0.0,"Hewlett Packard Avenue, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_585,CITY MARKET,police_station_mode,HIGH,20,20,CRITICAL,0,36,15655,21,7,25,0.0019,clean,30,12.954547876666664,77.58368528,CITY MARKET,medium,0,CAR,0.0,"Lalbagh Fort Road, Mantri Blossom, Doddamavalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_367,HALASUR,police_station_mode,HIGH,12,12,MEDIUM,0,28,3011,19,5,23,0.01,clean,30,12.960947200000001,77.63669396666666,HALASUR,medium,0,CAR,0.0,"Kempegowda Road, Attimaramma Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)"
C_27_6,SHIVAJINAGAR,police_station_mode,HIGH,21,21,CRITICAL,0,35,27458,21,9,24,0.0011,clean,30,12.982050300000001,77.60996143333334,SHIVAJINAGAR,medium,0,SCOOTER,0.0,"Haji Ibrahim Sahib Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_569,HALASUR,police_station_mode,HIGH,12,12,MEDIUM,0,28,3011,19,5,23,0.01,clean,30,12.971512053333335,77.61917213333332,HALASUR,medium,0,SCOOTER,0.0,"Richmond Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_967,KODIGEHALLI,police_station_mode,HIGH,22,22,HIGH,0,33,8738,15,10,21,0.0034,clean,30,13.069471899999996,77.58796828999999,KODIGEHALLI,medium,0,SCOOTER,0.0,"Ayyappa Temple Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)"
C_839,BANASWADI,police_station_mode,HIGH,8,8,LOW,0,16,1530,8,3,13,0.0196,clean,30,12.991586419999999,77.65234073333335,BANASWADI,medium,0,CAR,0.0,"Railway Line Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)"
C_577,HAL OLD AIRPORT,police_station_mode,HIGH,37,37,CRITICAL,0,51,19446,22,17,32,0.0015,clean,30,12.942165823949379,77.69718714006554,HAL OLD AIRPORT,medium,0,CAR,0.0,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_48,YESHWANTHPURA,police_station_mode,MEDIUM,9,9,LOW,0,17,1797,10,5,12,0.0161,cluster flagged for review,29,13.02107865172414,77.52844432758623,YESHWANTHPURA,medium,1,CAR,0.0,"100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)"
C_783,MAGADI ROAD,police_station_mode,MEDIUM,25,25,HIGH,0,40,7483,22,10,30,0.0039,cluster flagged for review,29,12.964012662068965,77.55091584827586,MAGADI ROAD,medium,1,SCOOTER,0.0,"C Chowdappa Main Road, Sri Kodanda Rama Swamy Circle, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)"
C_777,VIJAYANAGARA,police_station_mode,MEDIUM,22,22,CRITICAL,0,33,14536,21,16,17,0.002,cluster flagged for review,29,12.973380017241382,77.53898287931034,VIJAYANAGARA,medium,1,CAR,0.0,"7th Main Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_345,SHIVAJINAGAR,police_station_mode,MEDIUM,22,22,CRITICAL,0,35,27458,21,9,24,0.0011,cluster flagged for review,29,12.985312855172413,77.60710645517241,SHIVAJINAGAR,medium,1,PASSENGER AUTO,0.0,"Dharmaraja Koil Street, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
C_485,RAJAJINAGAR,police_station_mode,MEDIUM,25,25,HIGH,0,46,6236,30,12,32,0.0047,cluster flagged for review,29,12.98869874137931,77.55888506896552,RAJAJINAGAR,medium,1,CAR,0.0,"46th Cross Road, Block 4, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_854,JAYANAGARA,police_station_mode,MEDIUM,24,24,MEDIUM,0,34,3074,15,6,28,0.0094,cluster flagged for review,29,12.919939075862066,77.58076332068968,JAYANAGARA,medium,1,SCOOTER,0.0,"40th Cross Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
C_0_28,CITY MARKET,police_station_mode,MEDIUM,21,21,CRITICAL,0,36,15655,21,7,25,0.0019,cluster flagged for review,29,12.970234055172414,77.57497020689654,CITY MARKET,medium,1,SCOOTER,0.0,"Old Tharagupete Cross Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)"
C_27_1,SHIVAJINAGAR,police_station_mode,MEDIUM,22,22,CRITICAL,0,35,27458,21,9,24,0.0011,cluster flagged for review,29,12.98231611724138,77.60716795172414,SHIVAJINAGAR,medium,1,SCOOTER,0.0345,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_180,RAJAJINAGAR,police_station_mode,MEDIUM,25,25,HIGH,0,46,6236,30,12,32,0.0047,cluster flagged for review,29,12.986108762068964,77.5563220862069,RAJAJINAGAR,medium,1,CAR,0.0,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_253,KENGERI,police_station_mode,MEDIUM,4,4,LOW,0,5,187,2,0,5,0.1551,cluster flagged for review,29,12.911201411417654,77.480260704304,KENGERI,medium,1,CAR,0.0,"Kengeri Magadi Road, Police Quarters, Stage 1, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)"
C_0_13,UPPARPET,police_station_mode,MEDIUM,17,17,CRITICAL,0,33,36360,22,5,21,0.0008,cluster flagged for review,29,12.979188079310347,77.58147845517242,UPPARPET,medium,1,CAR,0.0,"1st Main Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_444,VIJAYANAGARA,police_station_mode,MEDIUM,22,22,CRITICAL,0,33,14536,21,16,17,0.002,cluster flagged for review,29,12.99269667586207,77.5387931724138,VIJAYANAGARA,medium,1,CAR,0.0,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)"
C_0_12,UPPARPET,police_station_mode,MEDIUM,17,17,CRITICAL,0,33,36360,22,5,21,0.0008,cluster flagged for review,29,12.97943785517241,77.57279941724138,UPPARPET,medium,1,CAR,0.0,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_27_3,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,19,19,MEDIUM,0,29,3110,13,8,21,0.0093,cluster flagged for review,29,12.982977513793102,77.61301826206898,PULIKESHINAGAR(F.TOWN),medium,1,CAR,0.0,"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_767,J.P. NAGAR,police_station_mode,MEDIUM,10,10,LOW,0,18,795,9,1,17,0.0365,cluster flagged for review,29,12.904792293103448,77.58567979655173,J.P. NAGAR,medium,1,CAR,0.0,"24th Main Road, Shamanna Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)"
C_682,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,19,19,MEDIUM,0,29,3110,13,8,21,0.0093,cluster flagged for review,29,12.992607810344827,77.61209062413793,PULIKESHINAGAR(F.TOWN),medium,1,CAR,0.0,"Cleveland Road, Sarvanton Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
C_526,BASAVANAGUDI,police_station_mode,MEDIUM,9,9,MEDIUM,0,16,3150,11,6,10,0.0089,cluster flagged for review,28,12.938768525,77.57837833214285,BASAVANAGUDI,medium,1,SCOOTER,0.0,"Patalamma Gudi Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
C_870,BANASWADI,police_station_mode,MEDIUM,9,9,LOW,0,16,1530,8,3,13,0.0183,cluster flagged for review,28,13.00202527610376,77.63276343941693,BANASWADI,medium,1,SCOOTER,0.0,"Banaswadi Main Road, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-560033 (India)"
C_401,ADUGODI,police_station_mode,MEDIUM,13,13,LOW,0,23,2384,13,2,21,0.0117,cluster flagged for review,28,12.936915214285717,77.60543993571427,ADUGODI,medium,1,CAR,0.0,"Hosur Road, Prestige Blue Chip Software Park, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)"
C_871,HULIMAVU,police_station_mode,MEDIUM,13,13,LOW,0,21,1677,10,5,15,0.0167,cluster flagged for review,28,12.877043885714285,77.64701192142856,HULIMAVU,medium,1,CAR,0.0,"Hosur Road, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
C_786,SHESHADRIPURAM,police_station_mode,MEDIUM,16,16,MEDIUM,0,20,2523,7,8,12,0.0111,cluster flagged for review,28,12.989673789285716,77.57194893571429,SHESHADRIPURAM,medium,1,MOTOR CYCLE,0.0,"Deena Seva Sangh Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
C_629,HENNURU,police_station_mode,MEDIUM,7,7,LOW,0,12,392,6,0,12,0.0714,cluster flagged for review,28,13.071113860714282,77.63370492499999,HENNURU,medium,1,SCOOTER,0.0,"Thanisandra Main Road, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)"
C_696,PEENYA,police_station_mode,MEDIUM,5,5,LOW,0,8,669,5,3,5,0.0419,cluster flagged for review,28,13.039525678571426,77.5184660642857,PEENYA,medium,1,BUS (BMTC/KSRTC),0.0,"100 Feet Road, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
C_511,CHAMARAJPET,police_station_mode,MEDIUM,4,4,MEDIUM,0,11,2881,10,2,7,0.0097,cluster flagged for review,28,12.96804367857143,77.57022822499998,CHAMARAJPET,medium,1,SCOOTER,0.0,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
C_425,YESHWANTHPURA,police_station_mode,MEDIUM,10,10,LOW,0,17,1797,10,5,12,0.0156,cluster flagged for review,28,13.034538710714285,77.5569161142857,YESHWANTHPURA,medium,1,SCOOTER,0.0,"JP Park Link Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)"
C_901,ADUGODI,police_station_mode,MEDIUM,13,13,LOW,0,23,2384,13,2,21,0.0117,cluster flagged for review,28,12.940354239285716,77.62003818571428,ADUGODI,medium,1,SCOOTER,0.0,"20th Main Road, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_501,SHIVAJINAGAR,police_station_mode,MEDIUM,24,24,CRITICAL,0,35,27458,21,9,24,0.001,cluster flagged for review,28,12.983535764285715,77.60648054285714,SHIVAJINAGAR,medium,1,SCOOTER,0.1786,"Jumma Masjid Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
C_973,HULIMAVU,police_station_mode,MEDIUM,13,13,LOW,0,21,1677,10,5,15,0.0167,cluster flagged for review,28,12.875415578571431,77.59532098214287,HULIMAVU,medium,1,SCOOTER,0.0,"Bannerghatta Main Road, Royal Meenakshi Mall, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
C_758,R.T. NAGAR,police_station_mode,MEDIUM,11,11,LOW,0,17,1166,9,3,14,0.024,cluster flagged for review,28,13.02249262142857,77.59259961785713,R.T. NAGAR,medium,1,CAR,0.0,"RT Nagar Main Road, KHM Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
C_753,HULIMAVU,police_station_mode,MEDIUM,13,13,LOW,0,21,1677,10,5,15,0.0167,cluster flagged for review,28,12.872844514767895,77.59433194618778,HULIMAVU,medium,1,SCOOTER,0.0,"Bannerghatta Main Road, Prestige Notting Hill, Kalena Agrahara, Bengaluru, Karnataka. Pin-560076 (India)"
C_243,PEENYA,police_station_mode,MEDIUM,5,5,LOW,0,8,669,5,3,5,0.0419,cluster flagged for review,28,13.045524796428571,77.5058893,PEENYA,medium,1,CAR,0.0,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)"
C_700,HSR LAYOUT,police_station_mode,MEDIUM,20,20,MEDIUM,0,34,4491,19,6,26,0.0062,cluster flagged for review,28,12.924429875000001,77.64996009285714,HSR LAYOUT,medium,1,CAR,0.0,"Outer Ring Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_647,SHIVAJINAGAR,police_station_mode,MEDIUM,24,24,CRITICAL,0,35,27458,21,9,24,0.001,cluster flagged for review,28,12.979484012372566,77.60361091357142,SHIVAJINAGAR,medium,1,CAR,0.0,"Lady Curzon Road, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_894,CHIKKAJALA,police_station_mode,MEDIUM,11,11,HIGH,0,17,6107,9,3,14,0.0044,cluster flagged for review,27,13.183581185185188,77.68165343703703,CHIKKAJALA,medium,1,CAR,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
C_922,ELECTRONIC CITY,police_station_mode,MEDIUM,13,13,MEDIUM,0,22,3309,11,6,15,0.0082,cluster flagged for review,27,12.839274199999998,77.6778013,ELECTRONIC CITY,medium,1,SCOOTER,0.0,"Hosur Road, Gopalan Lake Front, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_740,J.P. NAGAR,police_station_mode,MEDIUM,11,11,LOW,0,18,795,9,1,17,0.034,cluster flagged for review,27,12.901633092592593,77.59399422222222,J.P. NAGAR,medium,1,CAR,0.0,"Rose Garden Road, Kalyani Vista Phase 2, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)"
C_716,ELECTRONIC CITY,police_station_mode,MEDIUM,13,13,MEDIUM,0,22,3309,11,6,15,0.0082,cluster flagged for review,27,12.855500196296298,77.66431974074074,ELECTRONIC CITY,medium,1,MOTOR CYCLE,0.0,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_820,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,27,27,HIGH,0,35,5678,16,11,24,0.0048,cluster flagged for review,27,12.978316622222222,77.64166675555555,JEEVANBHEEMANAGAR,medium,1,SCOOTER,0.0,"Chinmaya Mission Hospital Road, BM Sri Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
C_630,MALLESHWARAM,police_station_mode,MEDIUM,13,13,CRITICAL,0,28,24086,21,9,19,0.0011,cluster flagged for review,27,12.996749796296296,77.57029695555556,MALLESHWARAM,medium,1,SCOOTER,0.0,"5th Cross Road, Malleshwaram Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
C_979,WHITEFIELD,police_station_mode,MEDIUM,12,12,LOW,0,19,1388,9,3,16,0.0195,cluster flagged for review,27,12.985757218518517,77.74536892962962,WHITEFIELD,medium,1,SCOOTER,0.0,"Whitefield Road, Salarpuria GR Tech Park, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
C_699,HALASUR,police_station_mode,MEDIUM,14,14,MEDIUM,0,28,3011,19,5,23,0.009,cluster flagged for review,27,12.971308955555555,77.61512482592592,HALASUR,medium,1,MOTOR CYCLE,0.0,"Ashley Road, Prestige Falcon Towers, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
C_663,BANASWADI,police_station_mode,MEDIUM,10,10,LOW,0,16,1530,8,3,13,0.0176,cluster flagged for review,27,13.01293999259259,77.62657629259259,BANASWADI,medium,1,SCOOTER,0.0,"Sri Vinayaka Temple Main Road, Sait Palya, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)"
C_510,ELECTRONIC CITY,police_station_mode,MEDIUM,13,13,MEDIUM,0,22,3309,11,6,15,0.0082,cluster flagged for review,27,12.854887770370373,77.66480122222222,ELECTRONIC CITY,medium,1,SCOOTER,0.0,"4th Cross Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_533,WILSON GARDEN,police_station_mode,MEDIUM,13,13,LOW,0,23,2349,16,5,18,0.0115,cluster flagged for review,27,12.949327892592592,77.59746816666666,WILSON GARDEN,medium,1,CAR,0.0,"H Siddiah Road, Narayanpura, Wilson Garden, Bengaluru, Karnataka. Pin-560030 (India)"
C_505,WILSON GARDEN,police_station_mode,MEDIUM,13,13,LOW,0,23,2349,16,5,18,0.0115,cluster flagged for review,27,12.936696422222221,77.5848860962963,WILSON GARDEN,medium,1,SCOOTER,0.0,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
C_351,RAJAJINAGAR,police_station_mode,MEDIUM,27,27,HIGH,0,46,6236,30,12,32,0.0043,cluster flagged for review,27,13.02198501851852,77.53238815555557,RAJAJINAGAR,medium,1,HGV,0.0,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
C_210,MAGADI ROAD,police_station_mode,MEDIUM,26,26,HIGH,0,40,7483,22,10,30,0.0036,cluster flagged for review,27,12.975538450056842,77.5539552452341,MAGADI ROAD,medium,1,SCOOTER,0.0,"G Narayana Kumar Road, Purva Blubelle, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)"
C_432,HAL OLD AIRPORT,police_station_mode,MEDIUM,39,39,CRITICAL,0,51,19446,22,17,32,0.0014,cluster flagged for review,27,12.935490096296295,77.6913619,HAL OLD AIRPORT,medium,1,SCOOTER,0.0741,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_0_18,UPPARPET,police_station_mode,MEDIUM,19,19,CRITICAL,0,33,36360,22,5,21,0.0007,cluster flagged for review,27,12.975995818518518,77.58291202592592,UPPARPET,medium,1,CAR,0.0,"Palace Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_259,MAGADI ROAD,police_station_mode,MEDIUM,26,26,HIGH,0,40,7483,22,10,30,0.0036,cluster flagged for review,27,12.98035116666667,77.55697233333333,MAGADI ROAD,medium,1,CAR,0.0,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_133,HALASUR,police_station_mode,MEDIUM,15,15,MEDIUM,0,28,3011,19,5,23,0.0086,cluster flagged for review,26,12.960910634615384,77.63741776538461,HALASUR,medium,1,CAR,0.0,"Kempegowda Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)"
C_135,VIJAYANAGARA,police_station_mode,MEDIUM,24,24,CRITICAL,0,33,14536,21,16,17,0.0018,cluster flagged for review,26,12.967623569230769,77.54501240769231,VIJAYANAGARA,medium,1,SCOOTER,0.0,"1st Main Road, Kuvempu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)"
C_56,SHESHADRIPURAM,police_station_mode,MEDIUM,17,17,MEDIUM,0,20,2523,7,8,12,0.0103,cluster flagged for review,26,12.982648873076924,77.56386992692309,SHESHADRIPURAM,medium,1,CAR,0.0,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)"
C_814,MALLESHWARAM,police_station_mode,MEDIUM,14,14,CRITICAL,0,28,24086,21,9,19,0.0011,cluster flagged for review,26,13.006787815384616,77.56812633076923,MALLESHWARAM,medium,1,SCOOTER,0.0,"4th Main Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
C_772,HAL OLD AIRPORT,police_station_mode,MEDIUM,40,40,CRITICAL,0,51,19446,22,17,32,0.0013,cluster flagged for review,26,12.96477063076923,77.7169610923077,HAL OLD AIRPORT,medium,1,MOTOR CYCLE,0.0,"60 Feet Main Road, Block B, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_770,BYATARAYANAPURA,police_station_mode,MEDIUM,10,10,MEDIUM,0,16,3703,8,7,9,0.007,cluster flagged for review,26,12.944165130769232,77.52667333846153,BYATARAYANAPURA,medium,1,PASSENGER AUTO,0.0385,"Nayanda Halli, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560039, India"
C_278,HALASUR,police_station_mode,MEDIUM,15,15,MEDIUM,0,28,3011,19,5,23,0.0086,cluster flagged for review,26,12.972604657692305,77.62640925,HALASUR,medium,1,CAR,0.0,"1st Cross Road, Udani Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_591,CITY MARKET,police_station_mode,MEDIUM,22,22,CRITICAL,0,36,15655,21,7,25,0.0017,cluster flagged for review,26,12.954704642307691,77.58262327692307,CITY MARKET,medium,1,SCOOTER,0.0,"Lalbagh Fort Road, Doddamavalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_289,BANASWADI,police_station_mode,MEDIUM,11,11,LOW,0,16,1530,8,3,13,0.017,cluster flagged for review,26,12.983583815384613,77.67980288461538,BANASWADI,medium,1,PASSENGER AUTO,0.1154,"Kaggadaspura Main Road, Jagadaapura, Kaggadasapura, Bengaluru, Karnataka. Pin-560093 (India)"
C_681,UPPARPET,police_station_mode,MEDIUM,20,20,CRITICAL,0,33,36360,22,5,21,0.0007,cluster flagged for review,26,12.973548192307693,77.57423220384615,UPPARPET,medium,1,SCOOTER,0.0,"Poorniah Chateau Road, Chicklalbagh, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
C_178,KODIGEHALLI,police_station_mode,MEDIUM,23,23,HIGH,0,33,8738,15,10,21,0.003,cluster flagged for review,26,13.061374988461536,77.58726259615385,KODIGEHALLI,medium,1,CAR,0.3846,"15th Cross Road, Block D, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)"
C_362,ADUGODI,police_station_mode,MEDIUM,15,15,LOW,0,23,2384,13,2,21,0.0109,cluster flagged for review,26,12.940132788461538,77.60932061538462,ADUGODI,medium,1,CAR,0.0,"Hosur Road, Maha Ligeshwara Layout, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)"
C_991,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,21,21,MEDIUM,0,29,3110,13,8,21,0.0084,cluster flagged for review,26,12.986813496153847,77.60848991153847,PULIKESHINAGAR(F.TOWN),medium,1,SCOOTER,0.0,"Seppings Road, Brahma Kumari Jagdamba Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
C_881,HAL OLD AIRPORT,police_station_mode,MEDIUM,40,40,CRITICAL,0,51,19446,22,17,32,0.0013,cluster flagged for review,26,12.93156936923077,77.69280213846154,HAL OLD AIRPORT,medium,1,CAR,0.0,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)"
C_995,HULIMAVU,police_station_mode,MEDIUM,16,16,LOW,0,21,1677,10,5,15,0.0155,cluster flagged for review,26,12.876015826923076,77.59659302692307,HULIMAVU,medium,1,SCOOTER,0.0,"Shri Ramalingeshwara Cave Temple Road, Royal Meenakshi Mall, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
C_648,CITY MARKET,police_station_mode,MEDIUM,22,22,CRITICAL,0,36,15655,21,7,25,0.0017,cluster flagged for review,26,12.969244311538462,77.5765484923077,CITY MARKET,medium,1,SCOOTER,0.0,"Old Tharagupete Cross Road, Ganjam Mutt, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
C_862,CHIKKABANAVARA,police_station_mode,MEDIUM,4,4,LOW,0,9,312,6,0,9,0.0833,cluster flagged for review,26,13.048905358846156,77.49797718384615,CHIKKABANAVARA,medium,1,SCOOTER,0.0,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)"
C_415,BYATARAYANAPURA,police_station_mode,MEDIUM,10,10,MEDIUM,0,16,3703,8,7,9,0.007,cluster flagged for review,26,12.951480461538464,77.53982281538461,BYATARAYANAPURA,medium,1,CAR,0.0,"3rd Cross Road, Iyyana Shetty Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)"
C_644,ASHOK NAGAR,police_station_mode,MEDIUM,16,16,MEDIUM,0,24,2968,10,7,17,0.0084,cluster flagged for review,25,12.974337968,77.610910544,ASHOK NAGAR,medium,1,CAR,0.0,"Mahatma Gandhi Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_1005,MICO LAYOUT,police_station_mode,MEDIUM,15,15,LOW,0,24,2243,11,5,19,0.0111,cluster flagged for review,25,12.915097888,77.61589086,MICO LAYOUT,medium,1,SCOOTER,0.0,"31st Main Road, Someshwara Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
C_239,MAGADI ROAD,police_station_mode,MEDIUM,28,28,HIGH,0,40,7483,22,10,30,0.0033,cluster flagged for review,25,12.978234144,77.55319196800001,MAGADI ROAD,medium,1,SCOOTER,0.0,"75th D Cross Road, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_108,HENNURU,police_station_mode,MEDIUM,8,8,LOW,0,12,392,6,0,12,0.0638,cluster flagged for review,25,13.06811992,77.629425868,HENNURU,medium,1,CAR,0.0,"80 Feet Road, Shirdi Sai Rathan Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)"
